processed_frame_idx,original_frame_idx,timestamp_sec,detections_count,detected_classes,avg_confidence,total_share_of_screen
2674,13370,267.4,5,"hp, oracle",0.7070341467857361,0.0018952204700326547
2675,13375,267.5,5,"hp, oracle",0.6707193613052368,0.002033897239016369
2676,13380,267.6,6,"hp, okx, oracle",0.6384957085053126,0.00211770593887195
2677,13385,267.7,5,"hp, oracle",0.6423796653747559,0.0019492866704240441
2678,13390,267.8,7,"hp, oracle",0.5742330210549491,0.0030124104814603925
2679,13395,267.9,8,"hp, oracle",0.6663627699017525,0.0034238483931403607
2680,13400,268.0,7,hp,0.6308707850319999,0.003289517655503005
2681,13405,268.1,6,hp,0.6591452310482661,0.002866640832507983
2682,13410,268.2,5,"hp, oracle",0.6247819006443024,0.004024541034596041
2683,13415,268.3,2,"hp, oracle",0.6733476519584656,0.002038280217675492
2684,13420,268.4,3,"hp, oracle",0.6021664043267568,0.004543703107628971
2685,13425,268.5,1,oracle,0.45720699429512024,0.00033208788954652846
2686,13430,268.6,2,"hp, oracle",0.6219518184661865,0.003797260724240914
2687,13435,268.7,1,hp,0.49534645676612854,0.0009276648634113371
2688,13440,268.8,1,oracle,0.44861921668052673,0.00030705257086083293
2689,13445,268.9,2,"okx, oracle",0.48198099434375763,0.0004581718530971557
2690,13450,269.0,2,"hp, oracle",0.41814589500427246,0.00043450985685922205
2691,13455,269.1,1,oracle,0.5855955481529236,0.00030817725928500295
2692,13460,269.2,2,"okx, oracle",0.5418293178081512,0.0004167331208009273
2693,13465,269.3,1,oracle,0.6746967434883118,0.00031151968869380653
2694,13470,269.4,1,oracle,0.7529184818267822,0.0003421884321141988
2695,13475,269.5,2,"okx, oracle",0.541520357131958,0.0004641677805921063
2696,13480,269.6,1,oracle,0.7178153991699219,0.0003484834742266685
2697,13485,269.7,2,"okx, oracle",0.5603407770395279,0.0004685780149884522
2698,13490,269.8,2,"okx, oracle",0.5211352705955505,0.0004741348675452173
2699,13495,269.9,1,oracle,0.5491864085197449,0.0002885220746975392
2700,13500,270.0,1,oracle,0.5812689661979675,0.0002834465412888676
2701,13505,270.1,1,oracle,0.5345126390457153,0.00028900307370349765
2702,13510,270.2,1,oracle,0.5264790058135986,0.0003095991851296276
2705,13525,270.5,2,"okx, oracle",0.4411407709121704,0.0004415398871060461
2707,13535,270.7,1,oracle,0.4212758541107178,0.00031266643782146275
2710,13550,271.0,1,oracle,0.4826262593269348,0.0002818256616592407
2723,13615,272.3,1,oracle,0.5320138931274414,0.00032771474798209965
2724,13620,272.4,1,oracle,0.5840488076210022,0.00029227358754724264
2725,13625,272.5,1,oracle,0.5083679556846619,0.0003216360055375844
2726,13630,272.6,1,oracle,0.5393818020820618,0.000306273897876963
2727,13635,272.7,1,oracle,0.4312281012535095,0.0002707497333176434
2730,13650,273.0,1,okx,0.40971842408180237,0.00014092329365666956
2733,13665,273.3,2,"hp, oracle",0.6020868718624115,0.000660669436911121
2734,13670,273.4,2,"hp, oracle",0.5605430752038956,0.000753664702642709
2735,13675,273.5,2,"hp, oracle",0.6393473297357559,0.0007544213440269232
2736,13680,273.6,2,"hp, oracle",0.5916509628295898,0.0007557809294667095
2737,13685,273.7,2,"hp, oracle",0.5275422632694244,0.0007025567465461791
2738,13690,273.8,2,"hp, oracle",0.5122023075819016,0.0006216576730366796
2739,13695,273.9,2,"hp, oracle",0.5463660359382629,0.0006396835669875145
2740,13700,274.0,1,oracle,0.4775049388408661,0.00032686092890799046
2741,13705,274.1,1,oracle,0.44386640191078186,0.00034567888360470533
2743,13715,274.3,1,okx,0.48688849806785583,0.00010856678272830322
2745,13725,274.5,1,oracle,0.41579321026802063,0.0002897407684940845
2746,13730,274.6,3,"atlasian, okx, oracle",0.45956461628278095,0.0006889399737701751
2747,13735,274.7,1,okx,0.4685935378074646,0.00011510345211718231
2748,13740,274.8,3,"atlasian, okx, oracle",0.49452418088912964,0.0006648261696682312
2749,13745,274.9,1,oracle,0.5224838852882385,0.000276388629572466
2750,13750,275.0,1,oracle,0.5622037053108215,0.0002955247473437339
2751,13755,275.1,2,"okx, oracle",0.48647192120552063,0.00041694855462992564
2752,13760,275.2,1,oracle,0.5628402233123779,0.00030203178175725043
2753,13765,275.3,2,"okx, oracle",0.5313650071620941,0.0004297786217648536
2754,13770,275.4,2,"okx, oracle",0.4989611506462097,0.00041426382813369855
2778,13890,277.8,2,aramco,0.7352245151996613,0.0038498941576108336
2779,13895,277.9,2,aramco,0.6776902675628662,0.004204874392598867
2780,13900,278.0,3,aramco,0.5230651696523031,0.0047790646203793585
2781,13905,278.1,2,aramco,0.6514067649841309,0.004008367657661438
2782,13910,278.2,2,aramco,0.653669536113739,0.0023482233518734574
2783,13915,278.3,1,aramco,0.8149321675300598,0.0010475736344233155
2784,13920,278.4,1,aramco,0.7677908539772034,0.0011731191771104932
2785,13925,278.5,1,aramco,0.8316505551338196,0.0012518733274191618
2786,13930,278.6,1,aramco,0.8237938284873962,0.0010310197249054909
2787,13935,278.7,1,aramco,0.8487251996994019,0.001313551445491612
2788,13940,278.8,1,aramco,0.8398648500442505,0.0016462926287204027
2789,13945,278.9,1,aramco,0.8932499885559082,0.002334315562620759
2790,13950,279.0,1,aramco,0.8646429777145386,0.0027783019468188286
2791,13955,279.1,1,aramco,0.870926022529602,0.003699196269735694
2792,13960,279.2,1,aramco,0.8462598323822021,0.005517933517694473
2793,13965,279.3,1,aramco,0.8221191763877869,0.006675151642411947
2794,13970,279.4,1,aramco,0.8112990260124207,0.008332042954862118
2795,13975,279.5,1,aramco,0.7699857950210571,0.008136344142258167
2796,13980,279.6,1,aramco,0.835551917552948,0.008032766170799732
2797,13985,279.7,1,aramco,0.8414568901062012,0.007442947942763567
2798,13990,279.8,1,aramco,0.8546594381332397,0.006891375873237848
2799,13995,279.9,1,aramco,0.9005803465843201,0.005929878912866116
2800,14000,280.0,1,aramco,0.6114866733551025,0.00530388904735446
2816,14080,281.6,1,petronas,0.5235611796379089,0.0027291744481772184
2817,14085,281.7,1,petronas,0.5111432671546936,0.0031622587703168392
2820,14100,282.0,1,petronas,0.6486671566963196,0.0038993828929960728
2821,14105,282.1,1,petronas,0.540135383605957,0.0038528877776116133
2827,14135,282.7,1,atlasian,0.4086175560951233,0.0045414636842906475
2831,14155,283.1,1,atlasian,0.5753613114356995,0.0045136380940675735
2832,14160,283.2,1,atlasian,0.7489493489265442,0.00411708140745759
2833,14165,283.3,1,atlasian,0.5306649804115295,0.003451500553637743
2834,14170,283.4,1,atlasian,0.477558434009552,0.0032936367206275463
2835,14175,283.5,1,atlasian,0.7149472832679749,0.004424235783517361
2836,14180,283.6,1,atlasian,0.7863286137580872,0.004066407680511475
2837,14185,283.7,1,atlasian,0.7506275177001953,0.004157091025263071
2838,14190,283.8,1,atlasian,0.4552615284919739,0.003792773699387908
2839,14195,283.9,1,atlasian,0.43690192699432373,0.002528263023123145
2840,14200,284.0,1,atlasian,0.7183814644813538,0.004064592067152262
2841,14205,284.1,1,atlasian,0.6725400686264038,0.004096910357475281
2842,14210,284.2,1,atlasian,0.4237065017223358,0.0037093551363795996
2845,14225,284.5,1,capp,0.5441861748695374,0.0020222181919962168
2847,14235,284.7,1,atlasian,0.6245234608650208,0.004212101921439171
2848,14240,284.8,1,atlasian,0.4193727374076843,0.003871401771903038
2849,14245,284.9,1,atlasian,0.43705087900161743,0.003743094392120838
2850,14250,285.0,1,atlasian,0.5441393852233887,0.004206119570881128
2851,14255,285.1,1,atlasian,0.44207099080085754,0.003494092496111989
2852,14260,285.2,1,petronas,0.45835670828819275,0.0037610658910125494
2855,14275,285.5,1,atlasian,0.6683693528175354,0.004151638597249985
2857,14285,285.7,1,petronas,0.5278415679931641,0.0037402778398245573
2859,14295,285.9,1,atlasian,0.4906574785709381,0.003172995988279581
2860,14300,286.0,1,atlasian,0.5129368305206299,0.003207105677574873
2861,14305,286.1,1,atlasian,0.4381253719329834,0.0033914088271558285
2862,14310,286.2,1,atlasian,0.4059348404407501,0.003409513272345066
2865,14325,286.5,1,atlasian,0.4153681695461273,0.0031431466341018677
2866,14330,286.6,1,atlasian,0.4769553244113922,0.003398977452889085
2867,14335,286.7,1,atlasian,0.4153721332550049,0.003119427477940917
2868,14340,286.8,1,atlasian,0.4007282853126526,0.0029148608446121216
2870,14350,287.0,1,atlasian,0.5576493740081787,0.0044073546305298805
2871,14355,287.1,1,petronas,0.4587538540363312,0.0038185063749551773
2880,14400,288.0,1,petronas,0.619160532951355,0.003798563964664936
2881,14405,288.1,1,petronas,0.7085486650466919,0.003551073372364044
2882,14410,288.2,1,petronas,0.6561174988746643,0.0036658351309597492
2885,14425,288.5,1,petronas,0.5167750716209412,0.0034175340551882982
2887,14435,288.7,1,petronas,0.40210363268852234,0.0034036533907055855
2891,14455,289.1,1,petronas,0.4064951539039612,0.003487542038783431
2892,14460,289.2,1,petronas,0.5196788907051086,0.003611476393416524
2895,14475,289.5,1,petronas,0.7004047632217407,0.0031792744994163513
2896,14480,289.6,1,petronas,0.7254758477210999,0.0032218836713582277
2897,14485,289.7,1,petronas,0.6604530215263367,0.0032000220380723476
2900,14500,290.0,1,petronas,0.7490135431289673,0.0031181464437395334
2901,14505,290.1,1,petronas,0.8273782730102539,0.0031456355936825275
2902,14510,290.2,1,petronas,0.7159281373023987,0.0031392774544656277
2905,14525,290.5,1,petronas,0.7545803189277649,0.0034772343933582306
2906,14530,290.6,1,petronas,0.7541006207466125,0.0033453190699219704
2907,14535,290.7,1,petronas,0.6371524930000305,0.003303740406408906
2910,14550,291.0,1,petronas,0.555088996887207,0.003593426663428545
2911,14555,291.1,1,petronas,0.6691133975982666,0.0033297943882644176
2912,14560,291.2,1,petronas,0.7424051761627197,0.003527760272845626
2915,14575,291.5,1,petronas,0.7628901600837708,0.0032210187055170536
2916,14580,291.6,1,petronas,0.7533195614814758,0.0032973207999020815
2917,14585,291.7,1,petronas,0.7874590754508972,0.003108061384409666
2920,14600,292.0,1,petronas,0.8144883513450623,0.0031179997604340315
2921,14605,292.1,1,petronas,0.8206381797790527,0.003206986468285322
2922,14610,292.2,1,petronas,0.8494696617126465,0.003169313305988908
2925,14625,292.5,1,petronas,0.8493407368659973,0.003397021908313036
2926,14630,292.6,1,petronas,0.8291829228401184,0.003408184042200446
2927,14635,292.7,1,petronas,0.8560237288475037,0.0032822845969349146
2930,14650,293.0,3,petronas,0.5865198175112406,0.0038049211289035156
2931,14655,293.1,2,petronas,0.6464207321405411,0.003441694992943667
2932,14660,293.2,1,petronas,0.8963200449943542,0.003572834422811866
2936,14680,293.6,1,atlasian,0.6216579675674438,0.0007359259761869907
2942,14710,294.2,1,atlasian,0.7807033061981201,0.0008062704000622034
2943,14715,294.3,1,atlasian,0.5679721832275391,0.0006611388525925577
2944,14720,294.4,2,atlasian,0.5028599202632904,0.0012666763504967093
2946,14730,294.6,1,atlasian,0.4805734157562256,0.0005867911386303604
2997,14985,299.7,1,okx,0.4047371745109558,0.000260285334661603
3001,15005,300.1,1,okx,0.6412936449050903,0.00033879978582262993
3002,15010,300.2,1,okx,0.5738738775253296,0.0004204207507427782
3003,15015,300.3,2,okx,0.6395854651927948,0.0008273567946162075
3004,15020,300.4,2,okx,0.583466112613678,0.0011392389133106917
3005,15025,300.5,1,okx,0.760989785194397,0.000818529340904206
3006,15030,300.6,1,okx,0.7990153431892395,0.0013053531292825937
3007,15035,300.7,1,okx,0.7553220391273499,0.002207010518759489
3231,16155,323.1,1,oracle,0.45162999629974365,0.0005949460901319981
3322,16610,332.2,1,petronas,0.4320951998233795,0.000728256010916084
3323,16615,332.3,2,petronas,0.6295004040002823,0.0013779628206975758
3324,16620,332.4,2,petronas,0.6936140656471252,0.00207255786517635
3325,16625,332.5,1,petronas,0.823588490486145,0.0008039776585064828
3326,16630,332.6,1,petronas,0.8913686275482178,0.0011991066858172417
3327,16635,332.7,1,petronas,0.676364004611969,0.0018169545801356435
3330,16650,333.0,2,"capp, petronas",0.5362931787967682,0.0017027586291078478
3331,16655,333.1,1,petronas,0.4634195864200592,0.0011797866318374872
3363,16815,336.3,1,oracle,0.41697052121162415,0.0004091082082595676
3365,16825,336.5,1,oracle,0.6094717383384705,0.00047920417273417115
3377,16885,337.7,2,atlasian,0.44728055596351624,0.0028227645670995116
3378,16890,337.8,3,"atlasian, petronas",0.4380594293276469,0.002990111068356782
3379,16895,337.9,3,"atlasian, petronas",0.6534155011177063,0.0028150172729510814
3380,16900,338.0,4,"atlasian, petronas",0.5744858384132385,0.004092063492862508
3381,16905,338.1,2,petronas,0.5355432629585266,0.0029016713378950953
3382,16910,338.2,4,petronas,0.47273465245962143,0.003821543708909303
3383,16915,338.3,2,petronas,0.6720911860466003,0.0026808160182554275
3384,16920,338.4,2,petronas,0.664133608341217,0.002684289705939591
3385,16925,338.5,2,petronas,0.7381884157657623,0.003003053803695366
3386,16930,338.6,2,petronas,0.5458483844995499,0.0030514223035424948
3387,16935,338.7,3,petronas,0.4674302140871684,0.004738693358376622
3388,16940,338.8,4,"moneygram, petronas",0.6325167790055275,0.005065555305918679
3389,16945,338.9,2,petronas,0.5565733015537262,0.0011464762792456895
3390,16950,339.0,3,"oracle, petronas",0.6536945700645447,0.0023116123920772225
3391,16955,339.1,2,petronas,0.6814860105514526,0.0008312214631587267
3392,16960,339.2,2,petronas,0.6174628883600235,0.0036419306707102805
3393,16965,339.3,2,petronas,0.5396827757358551,0.004638145590433851
3394,16970,339.4,2,petronas,0.767646074295044,0.004941852967021987
3395,16975,339.5,3,petronas,0.6497449278831482,0.0052102736372035
3396,16980,339.6,2,petronas,0.49247485399246216,0.0011632226523943245
3397,16985,339.7,2,petronas,0.5181411057710648,0.003276358882430941
3398,16990,339.8,3,petronas,0.6317461431026459,0.004404901148518547
3399,16995,339.9,3,petronas,0.6019566059112549,0.004184015444479883
3400,17000,340.0,2,petronas,0.5566168427467346,0.0040737364906817675
3401,17005,340.1,3,petronas,0.7191878954569498,0.0038233945379033685
3402,17010,340.2,3,petronas,0.6221755743026733,0.005125599622260779
3403,17015,340.3,2,"atlasian, petronas",0.48614320158958435,0.005595322814770043
3404,17020,340.4,4,"atlasian, petronas",0.5798632800579071,0.006253718544030562
3405,17025,340.5,4,"atlasian, petronas",0.5052217915654182,0.006730687047820538
3406,17030,340.6,3,petronas,0.7360498905181885,0.0049796500825323164
3407,17035,340.7,3,"atlasian, petronas",0.6158031026522318,0.006302666501142085
3408,17040,340.8,4,"atlasian, petronas",0.6455688253045082,0.0072881153027992696
3409,17045,340.9,4,"atlasian, petronas",0.5631438568234444,0.007441512600053102
3410,17050,341.0,4,"atlasian, petronas",0.6362654715776443,0.007678245048737153
3411,17055,341.1,4,"atlasian, petronas",0.6127064526081085,0.007140688539948314
3412,17060,341.2,4,"atlasian, petronas",0.6282829344272614,0.008374641358386725
3413,17065,341.3,5,"atlasian, petronas",0.601992404460907,0.008860446338076144
3414,17070,341.4,3,petronas,0.7496500611305237,0.006864494294859469
3415,17075,341.5,5,petronas,0.6336803793907165,0.008950077812187374
3416,17080,341.6,2,petronas,0.6337480843067169,0.006888397969305515
3417,17085,341.7,3,petronas,0.6240511536598206,0.007462973124347627
3418,17090,341.8,1,petronas,0.7905333042144775,0.007614455185830593
3419,17095,341.9,1,petronas,0.6235264539718628,0.009461882524192333
3420,17100,342.0,1,atlasian,0.4346773624420166,0.001657717628404498
3421,17105,342.1,1,atlasian,0.43121132254600525,0.0014801450306549668
3424,17120,342.4,1,atlasian,0.5044699907302856,0.001661151647567749
3425,17125,342.5,1,atlasian,0.8445693850517273,0.002541801892220974
3426,17130,342.6,2,atlasian,0.648388683795929,0.005404149880632758
3427,17135,342.7,1,atlasian,0.719167947769165,0.005242195446044207
3428,17140,342.8,1,atlasian,0.9287167191505432,0.007131262216717005
3429,17145,342.9,1,atlasian,0.8871689438819885,0.008125141263008118
3447,17235,344.7,1,oracle,0.522531270980835,0.0012736923526972532
3450,17250,345.0,1,oracle,0.7005023956298828,0.0007552884053438902
3453,17265,345.3,1,petronas,0.6203999519348145,0.0011160247959196568
3454,17270,345.4,2,petronas,0.49198880791664124,0.0025885767536237836
3455,17275,345.5,1,petronas,0.6972774863243103,0.0015246575931087136
3456,17280,345.6,1,petronas,0.6503939628601074,0.001731356605887413
3457,17285,345.7,2,petronas,0.7236941754817963,0.002668017288669944
3458,17290,345.8,3,petronas,0.6453620195388794,0.015324304753448814
3461,17305,346.1,1,atlasian,0.780563473701477,0.002590145217254758
3462,17310,346.2,1,atlasian,0.7711394429206848,0.002553155180066824
3463,17315,346.3,1,atlasian,0.6889449954032898,0.0025518538895994425
3464,17320,346.4,1,atlasian,0.5627146363258362,0.0019031608244404197
3465,17325,346.5,1,atlasian,0.7460909485816956,0.0019439132884144783
3466,17330,346.6,1,atlasian,0.7456219792366028,0.0019136322662234306
3467,17335,346.7,1,atlasian,0.8144824504852295,0.0014764848165214062
3468,17340,346.8,1,atlasian,0.7639102339744568,0.0013688737526535988
3469,17345,346.9,1,atlasian,0.8191278576850891,0.0011844359105452895
3471,17355,347.1,2,atlasian,0.5277146399021149,0.007650090381503105
3474,17370,347.4,1,atlasian,0.41047975420951843,0.013132531195878983
3478,17390,347.8,1,atlasian,0.5252489447593689,0.0008228361839428544
3483,17415,348.3,3,petronas,0.6550250947475433,0.004851415462326258
3484,17420,348.4,2,petronas,0.7358167469501495,0.005121481255628169
3485,17425,348.5,3,petronas,0.6434673766295115,0.033216095296666026
3486,17430,348.6,2,petronas,0.7306273877620697,0.010989486239850521
3487,17435,348.7,1,petronas,0.7697610259056091,0.006655797362327576
3488,17440,348.8,2,petronas,0.6451103389263153,0.010142200975678861
3489,17445,348.9,1,petronas,0.8140012621879578,0.0018671421566978097
3491,17455,349.1,2,petronas,0.5743595659732819,0.007854441180825233
3492,17460,349.2,2,petronas,0.5064727962017059,0.011460320558398962
3493,17465,349.3,3,petronas,0.579852839310964,0.01857012987602502
3494,17470,349.4,2,"atlasian, petronas",0.5433898270130157,0.013582364190369844
3495,17475,349.5,2,"atlasian, petronas",0.6085609495639801,0.011789894837420434
3496,17480,349.6,1,petronas,0.522519588470459,0.012784304097294807
3499,17495,349.9,1,atlasian,0.8696905374526978,0.0012207092950120568
3500,17500,350.0,1,atlasian,0.5290386080741882,0.0012589505640789866
3503,17515,350.3,1,atlasian,0.7218383550643921,0.003373387735337019
3506,17530,350.6,1,petronas,0.435147762298584,0.0005361634539440274
3507,17535,350.7,1,petronas,0.6207612752914429,0.0006889900541864336
3508,17540,350.8,1,petronas,0.6139971613883972,0.0006805398152209818
3509,17545,350.9,1,petronas,0.7389313578605652,0.0005123945884406567
3511,17555,351.1,1,petronas,0.5097896456718445,0.0007842218619771302
3512,17560,351.2,1,petronas,0.658965528011322,0.0006957565783523023
3513,17565,351.3,3,petronas,0.4547192454338074,0.0017485790303908288
3514,17570,351.4,1,petronas,0.682291567325592,0.0009052086970768869
3515,17575,351.5,2,petronas,0.507551297545433,0.0013238617684692144
3518,17590,351.8,1,atlasian,0.41903215646743774,0.0006660590297542512
3519,17595,351.9,2,"atlasian, petronas",0.6104089617729187,0.0015125081408768892
3520,17600,352.0,3,"atlasian, petronas",0.5269842147827148,0.002551263605710119
3521,17605,352.1,2,"atlasian, petronas",0.5568545162677765,0.0013214355276431888
3522,17610,352.2,1,petronas,0.6096424460411072,0.0003467099159024656
3523,17615,352.3,1,petronas,0.6771847009658813,0.0002960544952657074
3524,17620,352.4,2,"atlasian, petronas",0.5487331449985504,0.0009545221400912851
3525,17625,352.5,1,atlasian,0.6557669043540955,0.000867827795445919
3526,17630,352.6,1,moneygram,0.6757098436355591,0.0013233354547992349
3527,17635,352.7,1,atlasian,0.7869783043861389,0.0025304171722382307
3528,17640,352.8,1,atlasian,0.637759268283844,0.005079351831227541
3529,17645,352.9,1,atlasian,0.7618563175201416,0.003840287681668997
3545,17725,354.5,1,oracle,0.7576364278793335,0.005151528865098953
3546,17730,354.6,1,oracle,0.7145208716392517,0.0026198504492640495
3547,17735,354.7,2,oracle,0.5203371047973633,0.00304213585332036
3548,17740,354.8,2,oracle,0.5874073803424835,0.002284269081428647
3549,17745,354.9,2,oracle,0.6202016770839691,0.0016769225476309657
3550,17750,355.0,2,oracle,0.6976204216480255,0.0014021309034433216
3552,17760,355.2,2,oracle,0.44152848422527313,0.0013616036740131676
3553,17765,355.3,2,oracle,0.6497868895530701,0.0012117485457565635
3588,17940,358.8,1,oracle,0.5320718288421631,0.002256083069369197
3589,17945,358.9,1,oracle,0.6298637986183167,0.0038687600754201412
3598,17990,359.8,2,okx,0.8658902049064636,0.01980202365666628
3599,17995,359.9,2,okx,0.855976402759552,0.020477253943681717
3600,18000,360.0,2,okx,0.8499241173267365,0.020305807702243328
3601,18005,360.1,2,okx,0.8293164372444153,0.019725252874195576
3602,18010,360.2,2,okx,0.825165718793869,0.01962932199239731
3603,18015,360.3,2,okx,0.8511004447937012,0.019753756001591682
3604,18020,360.4,2,okx,0.8814332485198975,0.019784201867878437
3605,18025,360.5,2,okx,0.881558358669281,0.019984436221420765
3606,18030,360.6,2,okx,0.8733851909637451,0.020615936256945133
3607,18035,360.7,2,okx,0.8646726906299591,0.020400747656822205
3608,18040,360.8,2,okx,0.8752643167972565,0.020360331051051617
3609,18045,360.9,2,okx,0.8713583946228027,0.019970563240349293
3610,18050,361.0,2,okx,0.8765457570552826,0.020451084710657597
3611,18055,361.1,2,okx,0.8600477874279022,0.020317895337939262
3612,18060,361.2,2,okx,0.8702744543552399,0.01988572906702757
3613,18065,361.3,2,okx,0.8618099093437195,0.019900104962289333
3614,18070,361.4,2,okx,0.8605727851390839,0.019920633174479008
3615,18075,361.5,2,okx,0.8610103130340576,0.019830374978482723
3616,18080,361.6,2,okx,0.8632999062538147,0.019942781887948513
3617,18085,361.7,2,okx,0.8590302765369415,0.019224371761083603
3618,18090,361.8,2,okx,0.8727253079414368,0.019451170228421688
3619,18095,361.9,2,okx,0.8568588197231293,0.01954739075154066
3620,18100,362.0,2,okx,0.8777445554733276,0.019349458627402782
3621,18105,362.1,2,okx,0.8916674852371216,0.019944136030972004
3622,18110,362.2,2,okx,0.8718716502189636,0.020967804826796055
3623,18115,362.3,2,okx,0.8813984990119934,0.0208889814093709
3624,18120,362.4,2,okx,0.8904058039188385,0.021002785302698612
3625,18125,362.5,2,okx,0.8797555863857269,0.02065906021744013
3626,18130,362.6,2,okx,0.8813266754150391,0.020339970476925373
3627,18135,362.7,2,okx,0.8859375715255737,0.0198419950902462
3628,18140,362.8,2,okx,0.8648950159549713,0.019781081937253475
3629,18145,362.9,2,okx,0.8623818159103394,0.020054961554706097
3630,18150,363.0,2,okx,0.8106967508792877,0.01981127168983221
3631,18155,363.1,2,okx,0.6685703247785568,0.01960562076419592
3632,18160,363.2,1,okx,0.8517870306968689,0.009510105475783348
3633,18165,363.3,1,okx,0.8495990633964539,0.009859034791588783
3634,18170,363.4,1,okx,0.8686539530754089,0.00983656756579876
3635,18175,363.5,2,okx,0.8527465462684631,0.020282069221138954
3636,18180,363.6,2,okx,0.8899098038673401,0.021243405528366566
3637,18185,363.7,1,okx,0.8214786648750305,0.009794296696782112
3638,18190,363.8,1,okx,0.7478785514831543,0.010567001067101955
3639,18195,363.9,1,okx,0.7552234530448914,0.01011547353118658
3640,18200,364.0,1,okx,0.8089794516563416,0.009216089732944965
3643,18215,364.3,1,okx,0.5855826139450073,0.00916065089404583
3644,18220,364.4,2,okx,0.7103962004184723,0.017215358093380928
3645,18225,364.5,2,okx,0.8410396873950958,0.02114482969045639
3646,18230,364.6,2,okx,0.88021519780159,0.020291995257139206
3647,18235,364.7,2,okx,0.8865310549736023,0.02063262090086937
3648,18240,364.8,2,okx,0.8721364736557007,0.020413565449416637
3649,18245,364.9,2,okx,0.885808914899826,0.020984435454010963
3650,18250,365.0,2,okx,0.870904266834259,0.02004885859787464
3651,18255,365.1,2,okx,0.8699440062046051,0.01971655711531639
3652,18260,365.2,2,okx,0.8697702586650848,0.020721915178000927
3653,18265,365.3,2,okx,0.8708446025848389,0.021259034052491188
3654,18270,365.4,2,okx,0.8664133548736572,0.020869157277047634
3655,18275,365.5,2,okx,0.8524108827114105,0.019967015832662582
3656,18280,365.6,2,okx,0.869083046913147,0.019778955727815628
3657,18285,365.7,2,okx,0.8567019999027252,0.020555605180561543
3658,18290,365.8,2,okx,0.8633082211017609,0.01998352911323309
3659,18295,365.9,2,okx,0.8670399785041809,0.020246462896466255
3660,18300,366.0,2,okx,0.875539094209671,0.019939281046390533
3661,18305,366.1,2,okx,0.8596034049987793,0.020487118512392044
3662,18310,366.2,2,okx,0.8413047790527344,0.0200378205627203
3663,18315,366.3,2,okx,0.865464597940445,0.020218821242451668
3664,18320,366.4,2,okx,0.8560644388198853,0.018982798792421818
3665,18325,366.5,2,okx,0.873985230922699,0.020007391460239887
3666,18330,366.6,2,okx,0.8606612384319305,0.019802830182015896
3667,18335,366.7,2,okx,0.8598792552947998,0.019436517730355263
3668,18340,366.8,2,okx,0.8529760539531708,0.019629038870334625
3669,18345,366.9,2,okx,0.8589760959148407,0.019525988958775997
3670,18350,367.0,2,okx,0.8463121950626373,0.02023552916944027
3671,18355,367.1,2,okx,0.8905456364154816,0.01999280694872141
3672,18360,367.2,2,okx,0.889030247926712,0.020833403803408146
3673,18365,367.3,2,okx,0.8721979558467865,0.01992520224303007
3674,18370,367.4,2,okx,0.9001041948795319,0.020522083155810833
3675,18375,367.5,2,okx,0.8921736776828766,0.02058525662869215
3676,18380,367.6,2,okx,0.8800294101238251,0.020746254362165928
3677,18385,367.7,2,okx,0.8925357162952423,0.02061206568032503
3678,18390,367.8,2,okx,0.8499937355518341,0.019730267114937305
3679,18395,367.9,1,okx,0.8435481190681458,0.0094949034973979
3691,18455,369.1,1,okx,0.45131587982177734,0.0002698628231883049
3692,18460,369.2,1,okx,0.44611480832099915,0.00026628008345142007
3694,18470,369.4,1,okx,0.5729393362998962,0.00029473521863110363
3695,18475,369.5,4,"hp, okx",0.46339819580316544,0.002536114741815254
3696,18480,369.6,3,hp,0.5379616518815359,0.0005210704985074699
3697,18485,369.7,2,hp,0.7219051122665405,0.0004015017475467175
3698,18490,369.8,2,hp,0.6007695347070694,0.0005807947309222072
3699,18495,369.9,3,hp,0.5923064847787222,0.002236287167761475
3700,18500,370.0,1,hp,0.8758357763290405,0.001257065450772643
3701,18505,370.1,1,hp,0.8436225652694702,0.0013955734902992845
3702,18510,370.2,2,hp,0.6131890714168549,0.004842458642087877
3703,18515,370.3,1,hp,0.6647010445594788,0.0014935873914510012
3704,18520,370.4,1,hp,0.6230673789978027,0.0010249868500977755
3705,18525,370.5,2,"hp, okx",0.4539407044649124,0.000682338053593412
3706,18530,370.6,2,"hp, okx",0.5260760933160782,0.0004617847880581394
3707,18535,370.7,1,okx,0.42237362265586853,0.00024931709049269557
3708,18540,370.8,1,okx,0.4110734462738037,0.00023292853438761085
3709,18545,370.9,1,okx,0.44493287801742554,0.00025372885284014046
3710,18550,371.0,1,okx,0.5257224440574646,0.00024460346321575344
3711,18555,371.1,1,okx,0.536517322063446,0.00025287934113293886
3713,18565,371.3,1,okx,0.5308505296707153,0.0003175159508828074
3725,18625,372.5,1,okx,0.4368293881416321,0.0002763948286883533
3726,18630,372.6,1,okx,0.5219113826751709,0.0002905299188569188
3727,18635,372.7,1,okx,0.4443104565143585,0.0002648689260240644
3729,18645,372.9,1,okx,0.4656100869178772,0.00023669571965001523
3732,18660,373.2,1,okx,0.4642655551433563,0.00028860659222118556
3736,18680,373.6,1,okx,0.4168272316455841,0.0003269168664701283
3738,18690,373.8,1,okx,0.6768473386764526,0.0007135599735192955
3742,18710,374.2,1,hp,0.8486728072166443,0.003925547003746033
